name,performance,damage
2_4_6_trifluoropyrimidine,0.007055257884854645,0.1171536737381649
2_4_6_trimethylbenzaldehyde,0.01059705279622414,0.14271495796091319
2_4_6_trimethylbenzenesulfonyl_chloride,0.029696706636303645,0.8126245224948692
2_4_6_trimethylpyridine,0.0045283036652884676,0.04019189773896225
2_4_6_trimethylpyrimidine,0.008197903367645327,0.024529874951496583
2_4_6_trinitrophenol,0.08955623284741272,2.144610255298578
2_4_6_tritert_butylphenol,0.1033060101414008,2.486376421763042
2_4_aminobenzoyl_amino_acetic_acid,0.023121634477162832,0.5647643774778137
2_4_chloro_6_ethylamino_1_3_5_triazin_2_yl_amino_2_methylpropanenitrile,0.029852186224608935,1.7460795148371335
2_4_chlorophenoxy_2_methylpropanoic_acid,0.016337980211036978,0.7952150801169636
2_4_chlorophenyl_acetonitrile,0.006413685449595663,0.27230634988283464
2_4_diamino_1h_pyrimidin_6_one,0.00652030952476727,0.05527654325201443
2_4_dichloro_1_methylbenzene,0.006775252146766635,0.2128376740762761
2_4_dichloro_1_phenylbenzene,0.01693580060748963,1.0246678642873819
2_4_dichlorobenzaldehyde,0.006390236991580547,0.8024111010720081
2_4_dichlorophenol,0.0029021876906570893,0.514693480013204
2_4_dichlorophenyl_methanamine,0.006795261735865001,0.7142169973807372
2_4_difluoro_1_methylbenzene,0.002182063351800979,0.10398231294035151
2_4_difluoroaniline,0.0027003268526857153,0.07006997405786054
2_4_difluorophenol,0.003111938348874121,0.09031784105884755
2_4_difluoropyridine,0.0015022319870984923,0.01483059261501426
2_4_difluoropyrimidine,0.0021646621726188037,0.01928864488572705
2_4_dihydroxybenzoic_acid,0.012376976039800662,0.32510249221612725
2_4_dimethyl_1_3_dioxane,0.0007243861206881301,0.01611201484386605
2_4_dimethyl_1_3_oxazol_5_yl_methanol,0.004746913199211431,0.07274423702856857
2_4_dimethyl_1_3_oxazole,0.0014290520954970316,0.0009886575766527804
2_4_dimethyl_1_3_oxazole_5_carbaldehyde,0.0043326244870210175,0.04158560364585694
2_4_dimethyl_1h_pyrimidin_6_one,0.009178352986448318,0.04513714477743866
2_4_dimethyl_1h_pyrrole,0.0009782578443021542,0.0023338699743294866
2_4_dimethyl_5_sulfanylmethyl_phenyl_methanethiol,0.010360105591287774,0.9563221935349611
2_4_dimethyl_5h_1_3_oxazol_4_yl_methanol,0.0025298014865770702,0.10286261468476005
2_4_dimethylamino_phenyl_methylidene_propanedinitrile,0.01861186333602731,1.0502977390322754
2_4_dimethylaniline,0.009504214876276371,0.028762279681304924
2_4_dimethylcyclohexan_1_ol,0.00386479942339606,0.07921705056463103
2_4_dimethylcyclohexan_1_one,0.0030677612640185427,0.054126762343593524
2_4_dimethylheptane,0.0012167774335888756,0.11626706471129154
2_4_dimethylhexan_3_ol,0.002053971106645907,0.13413050112955496
2_4_dimethylhexan_3_one,0.0027081842089399203,0.10497248295572356
2_4_dimethylhexane,0.0005250596854657818,0.020193186748033002
2_4_dimethylpenta_1_3_diene,0.003273435285453905,0.0013044810681423014
2_4_dimethylpentan_2_ol,0.0024202578338790885,0.03372784034477217
2_4_dimethylpentan_3_ol,0.0014999321431341868,0.02327733614414626
2_4_dimethylpentan_3_one,0.003415805220389653,0.025234788995096468
2_4_dimethylpentane,0.00029081541180797356,6.048690694361598e-05
2_4_dimethylpentane_2_4_diol,0.007244582812682778,0.07908804083905971
2_4_dimethylphenol,0.003967840454524132,0.04575900365478019
2_4_dimethylpyrazole_3_carbaldehyde,0.0018555921640838603,0.05292921632341908
2_4_dimethylpyridin_3_amine,0.0032290609104401627,0.03535520981107409
2_4_dimethylpyridine,0.003098981190119961,0.0059050905607415625
2_4_dinitroaniline,0.0701115549967984,0.8634692640126843
2_4_dinitrophenol,0.0406485067829379,0.4895759916582727
2_4_dinitrophenyl_hydrazine,0.030000431030366953,1.2583598279137729
2_4_diphenyl_1_3_thiazole,0.041285002499615975,1.6519657599346256
2_4_ditert_butylphenol,0.02154384896822049,0.6467550089720453
2_4_hydroxy_3_methoxyphenyl_acetic_acid,0.02364646395512613,0.6862804739484883
2_4_methoxyphenyl_acetic_acid,0.012885920697736608,0.4592722801566388
2_4_nitrophenyl_acetonitrile,0.021787391785868058,0.4984605273352797
2_5_8_15_18_21_hexaoxatricyclo_20_4_0_09_14_hexacosa_1_26_9_11_13_22_24_hexaene,0.09967978532749756,4.389822761786038
2_5_aminopyrazol_1_yl_ethanol,0.0007057703211074675,0.08216498578485092
2_5_dichloroaniline,0.0032832391463840324,0.3942058853071011
2_5_dichlorobenzene_1_4_diol,0.01830946490151412,0.46583322699483987
2_5_dichlorobenzenethiol,0.003893299610340921,0.8101584875187487
2_5_dichlorocyclohexa_2_5_diene_1_4_dione,0.020976275507955673,0.4947528049856078
2_5_dichloropyrazine,0.003410460296541019,0.12222668031893055
2_5_dichlorothiophene,0.0009691631966245345,0.39332810332617385
2_5_difluoroaniline,0.0019941544619218516,0.11279193371374534
2_5_difluorophenol,0.003201577519495291,0.06374183660429869
2_5_difluoropyridine,0.0015776466513848677,0.015967967545107157
2_5_dihydrofuran,0.0005112237028361522,0.11929295279022119
2_5_dihydroxy_3_undecylcyclohexa_2_5_diene_1_4_dione,0.08616340662965638,2.2307622857267115
2_5_dihydroxybenzaldehyde,0.011510519868492861,0.17280189621566447
2_5_dihydroxybenzoic_acid,0.019864215692671536,0.32623759673364633
2_5_dimercapto_1_3_4_thiadiazole,0.0005206501946582926,0.2370708382307762
2_5_dimethoxyaniline,0.009954298618563326,0.34961213509978445
2_5_dimethyl_1_2_4_triazol_3_amine,0.0009207434191011162,0.01192508481296815
2_5_dimethyl_1_3_oxazol_4_yl_methanol,0.006907894636002145,0.057974517204205274
2_5_dimethyl_1_3_oxazole_4_carbaldehyde,0.004572478280186315,0.07907593372649972
2_5_dimethyl_1h_imidazole,0.000889758363371394,0.0018143472153764077
2_5_dimethyl_1h_pyrazol_3_one,0.0015342913304538198,0.0113799586510684
2_5_dimethyl_1h_pyrrole,0.0006965890393968298,0.0036902978022085174
2_5_dimethyl_1h_pyrrole_3_carbaldehyde,0.008567693274818388,0.06052976862555532
2_5_dimethylaniline,0.00890921731293973,0.06634379571901125
2_5_dimethylcyclohexa_2_5_diene_1_4_dione,0.026222412072033255,0.06913101269904756
2_5_dimethylcyclohexan_1_ol,0.0020928283355725968,0.09879249976826256
2_5_dimethylcyclohexan_1_one,0.004392589965583481,0.08477641887538452
2_5_dimethylfuran,0.0008866404503461747,0.0013902727859156285
2_5_dimethylfuran_3_carbaldehyde,0.008199260539797549,0.07118336181858113
2_5_dimethylheptane,0.0014849052587084719,0.09911468283838874
2_5_dimethylhexa_2_4_diene,0.002312019252050279,0.012617368741274781
2_5_dimethylhexan_2_ol,0.001312143483860903,0.060717412431644795
2_5_dimethylhexan_3_ol,0.002285322095725056,0.11995157645777817
2_5_dimethylhexan_3_one,0.0043861311852650044,0.06576267651528708
2_5_dimethylhexane,0.0005052420388305642,0.011805186298523928
2_5_dimethyloxolane,0.00024193954439112535,7.915976769255729e-05
2_5_dimethylphenol,0.009553726830178822,0.06003274549984416
2_5_dimethylpyrazine,0.0014218060430961123,0.0033332957863188473
2_5_dimethylpyrazol_3_amine,0.0012160533623427595,0.006718854851102839
2_5_dimethylpyrazol_3_yl_methanol,0.002905820524416238,0.09116060102244355
2_5_dimethylpyrazole_3_carbaldehyde,0.004803713596720973,0.06081875459918881
2_5_dimethylpyridine,0.0013478585125814013,0.004366097638816322
2_5_dimethylthiophene,0.00019034397363311087,0.01687945594468902
2_5_diphenyl_1_3_4_oxadiazole,0.033935040308651014,1.2172881498762278
2_5_diphenyl_1h_pyrrole,0.04654084639901913,1.995671345360492
2_5_diphenylpyrazine,0.047211813679911604,1.511386515026224
2_5_diphenylthiophene,0.021952503220227307,2.4840752539048885
2_5_ditert_butylcyclohexa_2_5_diene_1_4_dione,0.07037213795615031,1.763720510066725
2_5_hexynediol,0.0010178325920764206,0.01547382858725296
2_6_diaminoanthracene_9_10_dione,0.0549925169306843,2.1856206205200537
2_6_dichloroaniline,0.0016942904211288872,0.27071488625368517
2_6_dichlorobenzoic_acid,0.015269035760416483,0.7178883239025257
2_6_dichlorocyclohexa_2_5_diene_1_4_dione,0.01862433288470203,0.7622829752108919
2_6_dichlorophenol,0.006935683393982792,0.5230753227945463
2_6_dichloropyrazine,0.003029806880134272,0.12932982079683755
2_6_difluoroaniline,0.0052839558468091965,0.09390811853941232
2_6_difluorophenol,0.0030453682641055657,0.05597161875806629
2_6_difluoropyridine,0.0037350160029266557,0.013487111777440839
2_6_dihydroxyanthracene_9_10_dione,0.07603658132362744,1.2420430910625684
2_6_dihydroxybenzoic_acid,0.010086034267595051,0.2990344571517324
2_6_dimethoxycyclohexa_2_5_diene_1_4_dione,0.019466897601067273,0.48571921458445394
2_6_dimethoxyphenol,0.0027831493620485287,0.147828823675851
2_6_dimethyl_1h_pyridin_4_one,0.007907048448365567,0.0462393136478607
2_6_dimethylaniline,0.004753626029366608,0.03936298215504053
2_6_dimethylcyclohex_2_en_1_one,0.003837632491230736,0.029389311684635423
2_6_dimethylcyclohexan_1_ol,0.0013665640004878413,0.0791270155073574
2_6_dimethylcyclohexan_1_one,0.0016569590689040016,0.038670066528957846
2_6_dimethylheptan_4_ol,0.005954450454037085,0.2710741506328741
2_6_dimethylmorpholine,0.0007145625204994936,0.012422202492244511
2_6_dimethylphenol,0.003594511169478205,0.024592663007567534
2_6_dimethylpyran_4_one,0.00427432435819907,0.07970618422434862
2_6_dimethylpyrazine,0.0020136603859207927,0.004756119517652395
2_6_dimethylpyridin_3_amine,0.0037008114208618996,0.06403152810599048
2_6_dimethylpyridin_3_ol,0.008544923922385558,0.06292699576321335
2_6_dimethylpyridine,0.003715894089519874,0.0053575695613942926
2_6_dimethylpyrimidin_4_amine,0.006394886271409764,0.036178228454900103
2_6_dimethylquinoline,0.00793959274490536,0.29990208823884956
2_6_dinitrophenol,0.03407187400560045,0.6721355843309643
2_6_dioxaspiro_3_3_heptane,0.0001051139190397061,8.309386713707352e-05
2_6_ditert_butyl_4_methoxyphenol,0.0784351723672596,2.4255906791349333
2_6_ditert_butylcyclohexa_2_5_diene_1_4_dione,0.06418459831329698,2.0274682848700545
2_6_ditert_butylphenol,0.041315355458943416,1.1230972103788674
2_7_dinitronaphthalene,0.06583376952118103,1.1236409972061119
2_7_ditert_butyl_9h_fluorene,0.11575611033362168,3.657937606023471
2_8_dioxa_5_azaspiro_3_5_nonane,0.0012306857240979574,0.11187683240529091
2_9_dimethyl_4_7_diphenyl_1_10_phenanthroline,0.07251189637658803,3.752819833676441
2_acetamido_n_methylacetamide,0.001890667410855176,0.07877207238137517
2_acetamidoacetamide,0.0010444081160071344,0.023826931397385454
2_acetamidopropanamide,0.006425094079875071,0.06884757381215653
2_acetylcyclopentan_1_one,0.0029235961513569817,0.06788879128217053
2_acetylpropanedinitrile,0.002069255548624069,0.003346643437194947
2_amino_1h_pyridin_4_one,0.017904134666874183,0.011559125573542649
2_amino_1h_pyrimidin_6_one,0.0019020400980537615,0.0164958942046355
2_amino_2_4_dimethylpentanenitrile,0.0048447664612572975,0.07678001618134143
2_amino_2_cyanoacetamide,0.0007301912520112228,0.0002838872868714312
2_amino_2_methylpropane_1_3_diol,0.0009577691098850926,0.0025815515188580165
2_amino_2_methylpropanenitrile,0.0001253069890259595,0.023072249121361816
2_amino_2_methylpropanoic_acid,0.0013717140504934042,0.0005802103095453496
2_amino_3_fluorophenol,0.003943745434501314,0.05131639865606248
2_amino_3_methylphenol,0.00611803723087537,0.027578335671269574
2_amino_4_chlorophenol,0.002650310318020716,0.11357841639534895
2_amino_4_fluorophenol,0.004492493216480477,0.10351370153181882
2_amino_4_hydroxy_1h_pyrimidin_6_one,0.0038983491569042883,0.08982620126646843
2_amino_4_methyl_1h_pyrimidin_6_one,0.005698137660512726,0.08711125621857214
2_amino_4_methylphenol,0.003561316639910285,0.07200231164762022
2_amino_5_fluorophenol,0.0036933173265605067,0.03890187940949354
2_amino_5_methyl_1h_pyrimidin_6_one,0.003999052480653532,0.06428881941711381
2_amino_5_methylphenol,0.0049110975183946455,0.042061992450224364
2_amino_6_fluorophenol,0.008853013215681235,0.09290009228148732
2_amino_6_methylphenol,0.007777766596841302,0.029940889626884314
2_aminoacetic_acid,0.00011663055516008552,0.057085346501247455
2_aminoacetonitrile,0.002628268591570619,0.17766997912395108
2_aminoanthracene_9_10_dione,0.0653861352059109,1.9469788528960907
2_aminobenzaldehyde,0.0021131779780973045,0.061510686673553014
2_aminobenzene_1_3_diol,0.004951046159494712,0.041245687745305855
2_aminobenzonitrile,0.003517605065798309,0.030686835694235675
2_aminobutanol,0.0006274181348850506,0.012778684037675939
2_aminoethanethiol,0.0011502935987875028,0.0723659684879722
2_aminomethyl_cyclopentylamine,0.00014238904266382734,0.02442173483493574
2_aminophenol,0.0014715195308267405,0.005359853339522093
2_aminophenyl_methanol,0.002326818777982079,0.041392139665834674
2_aminopyridin_3_ol,0.0007268774966185691,0.008157598730781259
2_aminopyridin_3_yl_methanol,0.0012649607603375224,0.029546187133716942
2_aminopyridin_4_yl_methanol,0.004162650039151421,0.052308617125861705
2_aminopyridine_3_carbaldehyde,0.0031642832564616136,0.03604066743947082
2_aminopyridine_3_carbonitrile,0.0015486844663744088,0.044890921420478486
2_aminopyridine_4_carbonitrile,0.005695053468968849,0.03479419932476756
2_aminopyrimidin_5_ol,0.0029912742055889494,0.017774966397040366
2_aminopyrimidine_5_carbaldehyde,0.006911534682594471,0.040083260036416976
2_aminopyrimidine_5_carbonitrile,0.002730773021162425,0.04286232801122659
2_aminothiophene_3_carbonitrile,0.0012314457211563031,0.07905037449481234
2_anilinoacetic_acid,0.005093957262440463,0.24512399635193374
2_azabicyclo_2_2_1_hept_5_en_3_one,0.0010294838214254158,0.004850339789362043
2_azabicyclo_2_2_2_octan_3_one,0.001331320800344524,0.0774794331742593
2_aziridin_1_yl_ethanol,0.0006092862402940084,0.019754762276648526
2_benzofuran_1_3_dione,0.015582110197890816,0.3423616699909008
2_benzothiophene_1_3_dione,0.01636146917582091,0.32426115569822345
2_bicyclo_2_2_1_hept_5_enylmethanol,0.0017458708862023104,0.05092282493429463
2_bicyclo_2_2_1_heptanylmethanol,0.001415325738682147,0.04562104856532848
2_bis_2_hydroxyethyl_amino_ethanol,0.0022898062392989527,0.3205291707475691
2_bromo_2_nitropropane_1_3_diol,0.021450912389808396,1.3895160633133858
2_butan_2_yloxybutane,0.000901059582320792,0.09896109960907794
2_butoxymethyl_oxirane,0.0002169425661234352,0.08472581040189583
2_butyl_1_3_dioxolane,0.00023644885434444466,0.05150829067411214
2_butyl_1h_imidazole,0.0014905512779559147,0.03232456806131584
2_butyl_4_5_dihydro_1_3_oxazole,0.00043733703081741784,0.061390440400023644
2_butyl_octanoic_acid,0.009711418529372982,0.912854911707174
2_butylamino_acetonitrile,0.00021787599238308242,0.007854265179126154
2_butylfuran,0.0009722407156706728,0.06579946141799421
2_butyloxirane,0.00016461037338864665,0.0001282857265381987
2_butylpropane_1_3_diol,0.00019806913202983527,0.054388966813124974
2_carboxyethyl_phosphonic_acid,0.009534052411761161,0.426138369849355
2_carboxymethyldisulfanyl_acetic_acid,0.008588081907649387,0.6788925074507325
2_carboxymethylsulfanylmethylsulfanyl_acetic_acid,0.008002233791224724,1.3595003553777636
2_chloro_1_3_2_benzodioxaphosphole,0.008887494182412884,0.7541893512656863
2_chloro_1_3_thiazole,0.00020697492608922572,0.042894634347462796
2_chloro_1h_benzimidazole,0.014210512516310142,0.23934239529462503
2_chloro_3_methoxypyrazine,0.002437743678367941,0.22379793165886155
2_chloro_3_methylpyrazine,0.0006217729587772175,0.04527517996823234
2_chloro_3_methylthiophene,0.00011715666576369076,0.05247309032189625
2_chloro_3_phenylpyrazine,0.013512223238363737,0.8618167010479737
2_chloro_4_nitrobenzoic_acid,0.03475434979491542,1.4836899289146532
2_chloro_5_methylthiophene,0.0003849794818440751,0.0538652033480276
2_chloro_5_phenylpyrazine,0.017659024985427842,1.0858186729139945
2_chloro_5_trifluoromethyl_pyrazine,0.009915414370072295,0.4903635271317696
2_chloro_6_methoxypyrazine,0.0011085619635187185,0.11311808839074747
2_chloro_6_methylpyrazine,0.001012949039760187,0.056338583797875895
2_chloroacetaldehyde,0.0004928260437663754,0.0477344504164464
2_chloroacetic_acid,0.00013947731110192769,0.0038374536181135267
2_chloroacetonitrile,0.0006824290371479926,0.09261697501253668
2_chlorobenzenecarbothioamide,0.012413014785209482,0.7021873220471694
2_chlorocyclohexa_2_5_diene_1_4_dione,0.006849223177511363,0.17109841342982424
2_chloroethanol,0.000917224565704362,0.046683792469124824
2_chloronaphthalene_1_4_dione,0.024964137206529832,0.8519815250888053
2_chlorophenyl_phenylmethanone,0.043086463286070124,1.8697005779493299
2_chloroprop_2_enenitrile,0.0005771374384872419,0.022665748186824597
2_chloropyrazine,0.0006206759153484626,0.013796034062869816
2_chloropyridine,0.00033847072754993697,0.024946894607778984
2_chloropyrimidine,0.0006305023414977681,0.013649817394224372
2_chloroquinoline,0.0053841034710614315,0.39414153431835647
2_chlorothiophene,0.00024989103773809615,0.04381790765309386
2_cyano_n_2_hydroxyethyl_acetamide,0.0007487598194130317,0.06975199216573984
2_cyano_n_ethylacetamide,0.00042128458577147816,0.018909956496467775
2_cyano_n_methylacetamide,0.00027001502023880317,0.0005772426461004089
2_cyano_n_n_dimethylacetamide,0.0009512382885596991,0.016733082233314243
2_cyanoacetamide,0.00014597437975373843,0.02128213257769288
2_cyanobenzoic_acid,0.0076028841075835435,0.14859047357245497
2_cyanomethylamino_acetonitrile,0.000271603708733001,0.0037061788877944925
2_cyclobutylacetonitrile,8.411121306679425e-05,0.0024241032114161055
2_cyclohexen_1_yl_acetonitrile,0.001028369780648181,0.05143011930458856
2_cyclohexylethanol,0.00027544916890259464,0.10280007008714306
2_cyclopenten_1_yl_acetonitrile,0.0007265812823347331,0.005794615316626348
2_cyclopentylacetamide,0.0013806520433700374,0.07867677079492236
2_cyclopentylethanol,0.0001008145988337743,0.026898299316146543
2_cyclopropyl_3_methylbutan_2_ol,0.003316921365861652,0.11312087141601392
2_cyclopropylacetaldehyde,0.00021619435187953694,0.024065612377709506
2_cyclopropylacetonitrile,0.0002121761039137292,0.021662976369687142
2_cyclopropylbutan_2_ol,0.002024838819565414,0.012872745294741337
2_cyclopropylethanol,0.0007238706611147239,0.017766527546032477
2_cyclopropyloxane,0.0014033370552798375,0.06965148767626657
2_cyclopropyloxolane,0.0002599635979439796,0.01769878887020234
2_cyclopropylpentan_2_ol,0.001985572741156464,0.10633285352403639
2_cyclopropylpropan_2_ol,0.0011296127528468514,0.00010009950245990553
2_diethylamino_acetonitrile,0.00024384017365644667,0.020865995082153574
2_dimethylamino_2_methyl_1_propanol,0.0019045738442736374,0.0342331398587551
2_dimethylamino_acetic_acid,0.0006396904934051055,0.001100481387907077
2_dimethylamino_acetonitrile,0.00013810815016487472,0.016921410414296015
2_dodecoxyethanol,0.0034427796904749606,2.391570198594098
2_ethenylanthracene_9_10_dione,0.06037825953285261,1.1465026837906442
2_ethenylnaphthalene,0.0069807385567914005,0.36436782981707444
2_ethenylpyrazine,0.0002787148040994254,0.005266659438115322
2_ethenylpyridine,0.001221691204607532,0.0018615838666929323
2_ethoxy_2_methylbutane,0.0004309893815131839,0.016603398228545847
2_ethoxybutane,0.00019259263438517455,0.00042557504040193346
2_ethoxyethanol,0.002410551990499731,0.008825261765153221
2_ethoxyethyl_acetate,0.0005336038698999106,0.06635137146788929
2_ethoxymethyl_furan,0.0013506729051244982,0.06973039895250314
2_ethoxymethyl_oxolane,0.00015931313225560307,0.1308443491991122
2_ethoxyoxane,0.00013926728629662838,0.049286899648316826
2_ethoxyoxolane,8.883816044702899e-05,0.02768205363297017
2_ethoxypropane,0.0007039938497590988,0.01883782320300948
2_ethoxypyrazine,0.0011870070388862888,0.07006352423346017
2_ethoxypyridine,0.0017369435820594034,0.031732309771033584
2_ethyl_1_2_4_triazole_3_carbaldehyde,0.0021798816297527858,0.054953117371584356
2_ethyl_1h_imidazole,0.0002926641382072792,0.0009583672624696409
2_ethyl_1h_pyrrole,0.00016917458482787538,0.002751602354787643
2_ethyl_2_hydroxymethyl_propane_1_3_diol,0.001266387997363334,0.06111598931186603
2_ethyl_2_methyl_1_3_dioxolane,0.000535457549041686,0.01915176793537209
2_ethyl_2_methylpropane_1_3_diol,0.0005223573893319411,0.023906521086483234
2_ethyl_3_methoxypyrazine,0.002048309601219323,0.10185174031582525
2_ethyl_3_methylbutanal,0.001218166326015847,0.029961390425634532
2_ethyl_3_methylpyrazine,0.0010251503045662178,0.06818820956439844
2_ethyl_4_4_dimethyl_5h_1_3_oxazole,0.005518078719343347,0.07043838529833069
2_ethyl_4_5_dihydro_1_3_oxazole,5.5416466699154765e-05,0.00020756826186273103
2_ethyl_4_5_dimethyl_1_3_oxazole,0.005222300409146344,0.06825116969601046
2_ethyl_4_methyl_1_3_dioxolane,0.0007256836255627031,0.03232814141195409
2_ethyl_4_methylpyrazol_3_amine,0.0028655027707610724,0.04483103910358308
2_ethyl_5_methyl_1h_imidazole,0.0024973714098168176,0.006455075940168993
2_ethyl_5_methylthiophene,0.0007489069052808528,0.04020917073325795
2_ethyl_6_methylpyrazine,0.003110455107340518,0.05851471854432469
2_ethyl_6_methylpyridine,0.004943613776120617,0.026001797253086163
2_ethylamino_acetic_acid,7.046849894540516e-05,0.0009975867618708676
2_ethylaniline,0.0010316526587078655,0.03189542489790031
2_ethylanthracene_9_10_dione,0.0785347600852132,2.1026463352648466
2_ethylbicyclo_2_2_1_heptane,0.0007387628359887912,0.04510254182149588
2_ethylbutan_1_ol,0.0001127388599858958,0.0007448251303789551
2_ethylbutanal,0.00014871986386986587,0.00013132105810430023
2_ethylbutanamide,0.0011286727294075305,0.021041937524791936
2_ethylcyclohexan_1_ol,0.0002890566477671926,0.07469837570998579
2_ethylcyclohexan_1_one,0.0005220792279809629,0.05581137621986875
2_ethylcyclopentane_1_3_dione,0.0028833151884030666,0.04459408912499979
2_ethylfuran,0.00021161328268234697,0.0013442721887081397
2_ethylhexan_1_ol,0.00013547528224200494,0.07425751981934475
2_ethylhexanal,0.00037017860699792423,0.10348057621886327
2_ethylhexoic_acid,0.0033018140827326143,0.16643478395448288
2_ethylhexyl_oleate,0.05806728384520431,12.23934842534198
2_ethylhexyl_phosphate,0.010391757997071718,0.9547252227809208
2_ethylhexylamine,0.00015485615165571688,0.06498544615865376
2_ethylnaphthalene,0.010263951237095918,0.4322578145755137
2_ethyloxirane,0.0007704070862116872,0.11716707648956078
2_ethylphenol,0.0011077512562207717,0.038201346224779324
2_ethylpropanediamide,0.004967313136974195,0.048225391060717035
2_ethylpropanedinitrile,0.0001345785818995564,0.002576215424824447
2_ethylpyrazine,0.0005136116496389598,0.005698768472593956
2_ethylpyrazol_3_amine,0.0006824560983429502,0.011550081417081044
2_ethylpyrazole_3_carbaldehyde,0.0009684272911825699,0.08642448659032789
2_ethylpyridine,0.0012034465041639282,0.007038717033166588
2_ethylsulfanylethanol,0.00031271946593449665,0.002386456133641664
2_ethyltetrazol_5_amine,0.0010474061447181392,0.013297741850358145
2_ethylthiophene,0.000249175808630234,0.010666119114723698
2_ethynyl_3_methylpyridine,0.0026195931015841156,0.02882123327235275
2_ethynyl_4_methylpyridine,0.006794113938138513,0.02704169371055523
2_ethynyl_5_fluoropyridine,0.007019352712210407,0.06294077018611015
2_ethynyl_5_methylpyridine,0.00380105061572763,0.02279214987119474
2_ethynyl_6_methylpyridine,0.0034469069899283568,0.03802974732405019
2_ethynylaniline,0.0016541206937040317,0.018079370850745183
2_ethynylpyridine,0.0009240118483534509,0.0015087432716127012
2_ethynylpyrimidine,0.0024672168031170906,0.0009492438551754401
2_ethynylthiophene,0.0005830564419493625,0.008572257459397385
2_fluoro_1_3_dimethylbenzene,0.004635581477189497,0.04033535131219134
2_fluoro_1h_pyridin_4_one,0.002673168268061397,0.014375969962912565
2_fluoro_3_methylaniline,0.005193285705350613,0.05324657833800801
2_fluoro_3_methylphenol,0.0037928788590080548,0.04178029306870599
2_fluoro_3_methylpyridine,0.0007110061404381058,0.00630500162769549
2_fluoro_4_methylaniline,0.008407073447531353,0.07729096576630357
2_fluoro_4_methylphenol,0.006657131256640017,0.053105749415605426
2_fluoro_4_methylpyridin_3_amine,0.006628966433018032,0.08372739016272486
2_fluoro_4_methylpyridine,0.001490450564809025,0.010479702604743166
2_fluoro_5_methylaniline,0.00730688911927887,0.06026024031798408
2_fluoro_5_methylphenol,0.00619501181135595,0.07180013832833596
2_fluoro_5_methylpyridine,0.0014459734210529602,0.014849987225346795
2_fluoro_6_methoxypyridine,0.0033933662554408448,0.04496038876813793
2_fluoro_6_methylaniline,0.0065895597401562644,0.045275592495977485
2_fluoro_6_methylpyridine,0.0016510387777509527,0.006576647997939684
2_fluoro_n_methylaniline,0.0010612384601773766,0.0796151934473148
2_fluoroacetonitrile,0.000990860562363481,0.20071443112895038
2_fluoroaniline,0.0008824414796446609,0.007972782697534125
2_fluorobenzaldehyde,0.003369708872473882,0.06578490706127488
2_fluorobenzene_1_4_diamine,0.00418184080248375,0.09805557682275015
2_fluorobenzene_1_4_diol,0.004974424661974692,0.06814738061075185
2_fluorobenzonitrile,0.0027713998533270565,0.04781905236727879
2_fluorophenol,0.0013901229960199323,0.014427669999381594
2_fluorophenyl_methanol,0.001211245533381875,0.10009180670009364
2_fluoropyrazine,0.0006421464877414134,0.00046555527296705205
2_fluoropyridin_3_amine,0.0014954128042910227,0.020711656426958026
2_fluoropyridin_3_ol,0.0011489906700730705,0.01914494176135062
2_fluoropyridin_3_yl_methanol,0.0013431071695004886,0.040551166764502704
2_fluoropyridin_4_amine,0.003442732704119546,0.015594549601430481
2_fluoropyridin_4_yl_methanol,0.002082866064390069,0.04251551454528554
2_fluoropyridine,0.0007146745571421333,0.0012279920450172118
2_fluoropyridine_3_carbaldehyde,0.0024253712144324214,0.060000787671866895
2_fluoropyridine_3_carbonitrile,0.003810255598977985,0.028262007212183592
2_fluoropyridine_4_carbaldehyde,0.004791637152091226,0.05883884763339545
2_fluoropyridine_4_carbonitrile,0.004997132911686278,0.06438667706016851
2_furan_2_yl_2_oxoacetic_acid,0.007872020818589514,0.1446365139107378
2_furan_2_yl_acetonitrile,0.001282920320049424,0.005430170758553924
2_hexyl_decanoic_acid,0.01212279240871154,3.305870100538286
2_hexyloxirane,0.00011386720531412279,0.10641728046547534
2_hydroperoxy_2_methylpropane,0.0005597407465862012,0.014279218958920762
2_hydroxy_1_phenylethanone,0.007159184922334121,0.1411373746572354
2_hydroxy_2_2_diphenylacetic_acid,0.03272060266606329,1.2905174097712844
2_hydroxy_2_methylpropanamide,0.0014847441940076902,0.0008062116866776933
2_hydroxy_2_methylpropanenitrile,0.00021910161142306477,0.027208950974728724
2_hydroxy_4_4_dimethylcyclopentan_1_one,0.00474112559087737,0.04280330816615124
2_hydroxy_5_nitroisoindole_1_3_dione,0.024574073755655783,1.539250046379226
2_hydroxy_n_2_hydroxyethyl_propanamide,0.0019518613481645476,0.09971026429831013
2_hydroxy_n_methylacetamide,0.00015616415140325214,0.014091597861235532
2_hydroxy_n_n_dimethylacetamide,0.0006223130644024769,0.001553647446621775
2_hydroxy_n_n_dimethylpropanamide,0.003776381893478993,0.04060305951157799
2_hydroxyacetamide,0.00031768614954659247,0.04234789317129409
2_hydroxyacetonitrile,0.002392564599316805,0.2295489472181557
2_hydroxyanthracene_9_10_dione,0.04143811492720016,1.0794014114003327
2_hydroxybenzaldehyde,0.003681233533249361,0.03356946630408175
2_hydroxybenzonitrile,0.003118896482556102,0.03418024845983964
